Time|Position_1|Position_2|Position_3|Position_4|Position_5|Position_6|Velocity_1|Velocity_2|Velocity_3|Velocity_4|Velocity_5|Velocity_6|Acceleration_1|Acceleration_2|Acceleration_3|Acceleration_4|Acceleration_5|Acceleration_6
22.652 sec|-0.882456012220057|0.932261921014203|0.223914345153736|1.0795501674708|1.05698893741949|0|0.0231853792141236|-0.0309138389521648|-0.0618276779043297|-0.00772845973804122|-0.0231853792141236|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.672 sec|-0.881984618536033|0.931633396102171|0.222657295329672|1.07939303624279|1.05651754373547|0|0.0238879664630365|-0.0318506219507153|-0.0637012439014306|-0.00796265548767883|-0.0238879664630364|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.692 sec|-0.881499153398754|0.930986109252466|0.221362721630262|1.07923121453037|1.05603207859819|0|0.0245905537119493|-0.0327874049492657|-0.0655748098985315|-0.00819685123731645|-0.0245905537119493|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.712 sec|-0.880999616808221|0.930320060465088|0.220030624055507|1.07906470233352|1.05553254200765|0|0.0252931409608622|-0.0337241879478162|-0.0674483758956324|-0.00843104698695406|-0.0252931409608621|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.732 sec|-0.880486008764433|0.929635249740038|0.218661002605406|1.07889349965226|1.05501893396387|0|0.025995728209775|-0.0346609709463666|-0.0693219418927333|-0.00866524273659167|-0.025995728209775|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.752 sec|-0.879958329267391|0.928931677077315|0.217253857279961|1.07871760648658|1.05449125446682|0|0.0266983154586878|-0.0355977539449171|-0.0711955078898342|-0.00889943848622929|-0.0266983154586878|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.772 sec|-0.879416578317095|0.92820934247692|0.21580918807917|1.07853702283648|1.05394950351653|0|0.0274009027076007|-0.0365345369434675|-0.0730690738869351|-0.0091336342358669|-0.0274009027076006|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.792 sec|-0.878860755913544|0.927468245938852|0.214326995003034|1.07835174870196|1.05339368111298|0|0.0281034899565135|-0.037471319942018|-0.074942639884036|-0.00936782998550451|-0.0281034899565135|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.812 sec|-0.878290862056738|0.926708387463111|0.212807278051553|1.07816178408303|1.05282378725617|0|0.0288060772054263|-0.0384081029405684|-0.0768162058811369|-0.00960202573514212|-0.0288060772054263|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.832 sec|-0.877706896746678|0.925929767049698|0.211250037224726|1.07796712897967|1.05223982194611|0|0.0295086644543392|-0.0393448859391189|-0.0786897718782378|-0.00983622148477974|-0.0295086644543391|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.852 sec|-0.877108859983364|0.925132384698612|0.209655272522555|1.0777677833919|1.0516417851828|0|0.030211251703252|-0.0402816689376693|-0.0805633378753387|-0.0100704172344173|-0.030211251703252|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.872 sec|-0.876496751766795|0.924316240409854|0.208022983945038|1.07756374731971|1.05102967696623|0|0.0309138389521649|-0.0412184519362198|-0.0824369038724396|-0.010304612984055|-0.0309138389521648|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.892 sec|-0.875870572096972|0.923481334183423|0.206353171492176|1.07735502076311|1.0504034972964|0|0.0316164262010777|-0.0421552349347702|-0.0843104698695405|-0.0105388087336926|-0.0316164262010777|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.912 sec|-0.875230320973894|0.922627666019319|0.204645835163968|1.07714160372208|1.04976324617333|0|0.0323190134499905|-0.0430920179333207|-0.0861840358666414|-0.0107730044833302|-0.0323190134499905|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.932 sec|-0.874575998397562|0.921755235917543|0.202900974960416|1.07692349619664|1.04910892359699|0|0.0330216006989034|-0.0440288009318711|-0.0880576018637423|-0.0110072002329678|-0.0330216006989033|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.952 sec|-0.873907604367975|0.920864043878094|0.201118590881518|1.07670069818677|1.04844052956741|0|0.0337241879478162|-0.0449655839304216|-0.0899311678608432|-0.0112413959826054|-0.0337241879478162|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
